Stream,S,D50,Q,V,h,w,D,gs_ratio,V_adj,h_adj,Di_D50,tau_g_star
Half Moon 15,0.011,0.063,3.1,0.943514895801001,0.3848341998795341,8.537668192063379,0.0226,0.7402906348161353,1.7398969205291033,0.20887628886107884,0.35873015873015873,0.05765847057949728
Half Moon 15,0.011,0.063,3.26,0.9719496007054228,0.392857077900819,8.537668192063379,0.0226,0.7629846443548556,1.7752759961922555,0.21527950439412835,0.35873015873015873,0.05942602215961975
Half Moon 15,0.011,0.063,3.355,0.9885620883061892,0.397511137285579,8.537668192063379,0.008,1.0063646855519093,1.9923136544735849,0.1974175771583915,0.12698412698412698,0.15394948677489248
Half Moon 15,0.011,0.063,2.832,0.8945000693312909,0.37082892150917,8.537668192063379,0.0226,0.7011988555345428,1.6780934734414907,0.1978463698032165,0.35873015873015873,0.0546137580036483
Half Moon 15,0.011,0.063,2.777,0.88420940637834,0.36785907688118896,8.537668192063379,0.0226,0.6929960865240626,1.6649807012353182,0.19553192211373668,0.35873015873015873,0.053974874984712574
Half Moon 15,0.011,0.063,2.7535,0.8797870382986149,0.366579562962979,8.537668192063379,0.032,0.6320566173512795,1.6026134142574897,0.2014222340937791,0.5079365079365079,0.03926809609626427
Half Moon 15,0.011,0.063,2.76,0.881011789462828,0.36693411355721706,8.537668192063379,0.0226,0.6904475698898221,1.6608961798107722,0.19481284683218447,0.35873015873015873,0.05377638054960033
Half Moon 15,0.011,0.063,3.24,0.968427063514292,0.391867115550101,8.537668192063379,0.0226,0.7601726561682394,1.7709114465439821,0.2144860894444884,0.35873015873015873,0.05920700691006419
Half Moon 15,0.011,0.063,3.49,1.01184121066935,0.403992954318978,8.537668192063379,0.0226,0.7948414245460391,1.8243535717346655,0.22426803634151715,0.35873015873015873,0.0619072276983972
Half Moon 15,0.011,0.063,3.74,1.05399756353101,0.415616444626734,8.53766819206339,0.0226,0.8285299233092539,1.8755449682870973,0.23377339581524476,0.35873015873015873,0.06453109895038014
Half Moon 15,0.011,0.063,3.335,0.985080917499342,0.396537861063846,8.537668192063379,0.016,0.8432179710480181,1.854453813508914,0.21082921003623314,0.25396825396825395,0.0822040497847698
Half Moon 15,0.011,0.063,3.253,0.9707177232201272,0.392510999733336,8.53766819206339,0.016,0.8307164086438158,1.8360787801549552,0.20770345297650064,0.25396825396825395,0.08098529129817686
Half Moon 15,0.011,0.063,3.241,0.96860340173068,0.391916699158518,8.537668192063379,0.0226,0.7603134201832416,1.7711300573298945,0.21452580663619128,0.35873015873015873,0.05921797049306247
Half Moon 15,0.011,0.063,3.20398196748321,0.962060754795252,0.3900751569138061,8.537668192063379,0.032,0.6922116372812092,1.7027493220506293,0.22059228654417246,0.5079365079365079,0.04300537696388683
Half Moon 15,0.011,0.063,3.1860000000000004,0.9588714034727852,0.389176073713822,8.537668192063379,0.0226,0.7525453921274167,1.7590458104509932,0.21233402303693985,0.35873015873015873,0.05861294782216413
Half Moon 15,0.011,0.063,3.31,0.980717393906183,0.395316410628572,8.537668192063379,0.0226,0.7699845899578746,1.7861175520482189,0.2172545701197014,0.35873015873015873,0.05997122175911219
Half Moon 15,0.011,0.063,3.51,1.01525832738076,0.404940564300158,8.53766819206339,0.0226,0.7975712796133378,1.8285283033637256,0.225038277066942,0.35873015873015873,0.06211984590627611
Half Moon 15,0.011,0.063,3.765,1.05814869376623,0.41675326218133896,8.53766819206339,0.0226,0.8318484755999783,1.8805497736331196,0.2347097400755637,0.35873015873015873,0.06478956858463235
Half Moon 15,0.011,0.063,3.49,1.01184121066935,0.403992954318978,8.537668192063379,0.0226,0.7948414245460391,1.8243535717346655,0.22426803634151715,0.35873015873015873,0.0619072276983972
Half Moon 15,0.011,0.063,3.3930351957182903,0.995159049771425,0.3993526728168471,8.537668192063379,0.016,0.851991711160926,1.8672954196186409,0.21302290224937293,0.25396825396825395,0.08305938849172798
Half Moon 15,0.011,0.063,3.32,0.982464419309486,0.395805641769001,8.53766819206339,0.0226,0.7713794901883454,1.7882740490059073,0.21764814741187472,0.35873015873015873,0.06007986532437883
Half Moon 15,0.011,0.063,3.265,0.972828849312256,0.393104008243952,8.537668192063379,0.016,0.8325537135585572,1.8387850340509833,0.2081628330621613,0.25396825396825395,0.08116440738662252
Half Moon 15,0.011,0.063,3.35,0.987692595089113,0.3972681398553951,8.537668192063379,0.032,0.7109707583118494,1.7333753295405938,0.22657039667528936,0.5079365079365079,0.04417083421421925
Half Moon 15,0.011,0.063,3.54,1.02036907159874,0.406356025031552,8.537668192063379,0.0226,0.8016544247994009,1.834763725597061,0.2261903546068093,0.35873015873015873,0.06243786682334592
Half Moon 15,0.011,0.063,3.76,1.05731937397905,0.416526255773241,8.537668192063379,0.0226,0.8311854719702233,1.8795504113339132,0.2345226706582677,0.35873015873015873,0.06473792971000326
Half Moon 15,0.011,0.063,3.98,1.09339321398767,0.42635113702586,8.53766819206339,0.0226,0.8600329293451221,1.9227909495876037,0.24266210881426115,0.35873015873015873,0.06698475034249313
Half Moon 15,0.011,0.063,3.73,1.0523339275689,0.41516046242973,8.537668192063379,0.016,0.9017947914957004,1.939372652466692,0.2254751322122868,0.25396825396825395,0.08791461577084576
Half Moon 15,0.011,0.063,3.6472273075519,1.0384926612799998,0.411358169399485,8.53766819206339,0.0226,0.8161367519755078,1.8567950632850472,0.23027660750850726,0.35873015873015873,0.06356584115685027
Half Moon 15,0.011,0.063,3.544,1.02104916015898,0.40654421765095705,8.537668192063379,0.0226,0.8021977965605588,1.8355927163896832,0.2263436693613189,0.35873015873015873,0.06248018801887508
Half Moon 15,0.011,0.063,3.534,1.01934834770941,0.406073500712633,8.53766819206339,0.0226,0.8008389064476914,1.8335191849311956,0.22596025248368104,0.35873015873015873,0.062374349147074404
Half Moon 15,0.011,0.063,3.58,1.02715585808072,0.40823234049749,8.537668192063379,0.016,0.8798571485477681,1.90779144398506,0.21999007841650364,0.25396825396825395,0.0857759480064349
Half Moon 15,0.011,0.063,3.622,1.03424860733908,0.410189206917552,8.53766819206339,0.0226,0.8127449961938367,1.851647097917709,0.2293196085582577,0.35873015873015873,0.0633016699762991
Half Moon 15,0.011,0.063,3.678,1.0436533688786,0.412777649022386,8.537668192063379,0.0226,0.8202613939177953,1.8630457954043904,0.2314403935423528,0.35873015873015873,0.06388709410116096
Half Moon 15,0.011,0.063,3.705,1.04816681766822,0.414017342168297,8.53766819206339,0.0226,0.8238690044287457,1.8685044020659531,0.23245829686267602,0.35873015873015873,0.06416807739978067
Half Moon 15,0.011,0.063,3.725,1.0515014238944,0.414932200837247,8.537668192063379,0.032,0.7577058118337415,1.8085278355110328,0.2414638075382597,0.5079365079365079,0.04707436614851393
Half Moon 15,0.011,0.063,3.68,1.0439881632585202,0.412869661907523,8.537668192063379,0.0226,0.8205289868076923,1.8634509595059776,0.2315158960641173,0.35873015873015873,0.06390793591117958
Half Moon 15,0.011,0.063,3.65,1.0389583831670202,0.411486356842141,8.537668192063379,0.032,0.7485151088142941,1.7938735753673911,0.23853493711075385,0.5079365079365079,0.04650337076700476
Half Moon 15,0.011,0.063,3.58,1.02715585808072,0.40823234049749,8.537668192063379,0.0226,0.8070771519751151,1.843028500198301,0.2277204011516378,0.35873015873015873,0.0628602227746666
Half Moon 15,0.011,0.063,3.957,1.08966080915578,0.4253392359399241,8.537668192063379,0.0226,0.8570474497247246,1.9183385778046635,0.24181974248642846,0.35873015873015873,0.06675222249361507
Half Moon 15,0.011,0.063,3.85,1.07217874150837,0.420585470073397,8.53766819206339,0.0226,0.8430661931070075,1.897418506812814,0.2378748688670985,0.35873015873015873,0.06566327467306446
Half Moon 15,0.011,0.063,3.796,1.06328043301522,0.418156747923185,8.537668192063379,0.032,0.766338376052625,1.8222382901097909,0.2442148116780663,0.5079365079365079,0.04761068576292577
Half Moon 15,0.011,0.063,3.732210445704661,1.05270182254308,0.415261316854618,8.537668192063379,0.016,0.9021154011655302,1.9398322875517628,0.2255552940277853,0.25396825396825395,0.08794587152459518
Half Moon 15,0.011,0.063,3.874,1.07611710673768,0.4216584507011379,8.537668192063379,0.016,0.9225250337305616,1.9689811518288929,0.2306583004372281,0.25396825396825395,0.08993557585855223
Half Moon 15,0.011,0.063,3.815,1.06641720122044,0.4190136088283429,8.537668192063379,0.016,0.91406930822332,1.9569311068167603,0.2285441211974767,0.25396825396825395,0.08911123991644734
Half Moon 15,0.011,0.063,3.76,1.05731937397905,0.416526255773241,8.537668192063379,0.032,0.7619694495949595,1.8153059226309949,0.2428225330379309,0.5079365079365079,0.047339255294092025
Half Moon 15,0.011,0.063,3.73,1.0523339275689,0.41516046242973,8.537668192063379,0.0226,0.8272000192330159,1.8735374265068585,0.23339815747651466,0.35873015873015873,0.06442751769263212
Half Moon 15,0.011,0.063,3.79,1.0622885380533902,0.41788563473861895,8.53766819206339,0.0226,0.8351582252941615,1.885534678995913,0.2356436006441925,0.35873015873015873,0.06504735261754117
Half Moon 15,0.011,0.063,3.945,1.08770993689467,0.42480990963379,8.537668192063379,0.0226,0.8554870530505447,1.9160094355118429,0.2413794696380021,0.35873015873015873,0.06663068902891997
Half Moon 15,0.011,0.063,4.3,1.14443663160964,0.4400858781421741,8.537668192063379,0.0226,0.90087874248698,1.9831987593878408,0.2541869363121848,0.35873015873015873,0.0701660780597084
Half Moon 15,0.011,0.063,4.52,1.17862877077962,0.449181772179046,8.537668192063379,0.032,0.8509575834327783,1.9540247509517676,0.2711810506665628,0.5079365079365079,0.052867865382242744
Half Moon 15,0.011,0.063,4.34,1.15070579985731,0.4417597617592899,8.537668192063379,0.045,0.7626109833519145,1.858079640961896,0.27382706365756,0.7142857142857143,0.037961753983107194
Half Moon 15,0.011,0.063,4.263,1.1386163293395,0.438529336997694,8.53766819206339,0.0226,0.8962196670338259,1.9763551781200517,0.2528723574908274,0.35873015873015873,0.06980320008677544
Half Moon 15,0.011,0.063,4.151,1.1208705907063998,0.433768476067864,8.53766819206339,0.0226,0.8820169455365662,1.9554196206672927,0.24886499657262276,0.35873015873015873,0.06869700319452118
Half Moon 15,0.011,0.063,4.2,1.12865820464687,0.435860562546404,8.537668192063379,0.0226,0.8882492594826186,1.9646201105113252,0.2506234716185645,0.35873015873015873,0.06918241483341069
Half Moon 15,0.011,0.063,4.345,1.15148777700652,0.441968356210452,8.537668192063379,0.032,0.8310338623766841,1.9234043718071543,0.2648318086897963,0.5079365079365079,0.05163005444640524
Half Moon 15,0.011,0.063,4.607,1.191961167423,0.452706607184717,8.537668192063379,0.032,0.8607475964458786,1.9689831411490517,0.2743009077153972,0.5079365079365079,0.053476094394056796
Half Moon 15,0.011,0.063,4.92965393461806,1.24052938723585,0.4654468584097871,8.53766819206339,0.0226,0.9778564368197284,2.0946208160390047,0.2759065344823014,0.35873015873015873,0.07616158295362707
Half Moon 15,0.011,0.063,5.216493569648598,1.28262228315977,0.476365853648351,8.537668192063379,0.032,0.9273679067387496,2.069312875746248,0.2955313028522194,0.5079365079365079,0.05761504757440057
Half Moon 15,0.011,0.063,4.85773645351722,1.22981954767055,0.4626507656389821,8.537668192063379,0.032,0.8885568874706768,2.0111676602758046,0.2831631035583146,0.5079365079365079,0.0552038160606806
Half Moon 15,0.011,0.063,4.8247083201129,1.22487928174554,0.461358473883945,8.537668192063379,0.045,0.8126281377272899,1.938460064271948,0.2917864830917222,0.7142857142857143,0.040451540979076675
Half Moon 15,0.011,0.063,4.79,1.21967273221215,0.459994804493516,8.53766819206339,0.032,0.8811019865369283,1.9999028784159143,0.2807873942313305,0.5079365079365079,0.054740661719410756
Half Moon 15,0.011,0.063,4.744,1.21274843554333,0.458178477675016,8.537668192063379,0.045,0.804444388116889,1.925423664056601,0.2888479834183039,0.7142857142857143,0.04004416487756303
Half Moon 15,0.011,0.063,4.817,1.2237242968504498,0.461056119791133,8.537668192063379,0.045,0.8118488987991509,1.9372206576393995,0.291506685511779,0.7142857142857143,0.04041275150825886
Half Moon 15,0.011,0.063,4.9460000000000015,1.2429546623701102,0.466079017633147,8.53766819206339,0.045,0.8248247524908363,1.9578079054545807,0.2961658629854985,0.7142857142857143,0.041058672136623654
Half Moon 15,0.011,0.063,5.04,1.25683821761229,0.469690618671259,8.537668192063379,0.032,0.9084126685318386,2.0410183374870763,0.2894906945861187,0.5079365079365079,0.05643740605463323
Half Moon 15,0.011,0.063,5.28,1.29181218272869,0.478735104273193,8.537668192063379,0.045,0.8578070044143958,2.0096573370751263,0.3080086417996014,0.7142857142857143,0.04270048449005688
Half Moon 15,0.011,0.063,5.3,1.29469694940724,0.479477765267167,8.537668192063379,0.045,0.8597550893673358,2.0126988159993475,0.3087081313087537,0.7142857142857143,0.0427974575514684
Half Moon 15,0.011,0.063,5.2463,1.28694119599754,0.477479956590941,8.537668192063379,0.032,0.9305436048472864,2.0740343158781767,0.2965433264435701,0.5079365079365079,0.057812345751613446
Half Moon 15,0.011,0.063,5.16,1.2744085767688202,0.474243889296764,8.537668192063379,0.064,0.7747421313921202,1.9223460410352509,0.31467996895925976,1.0158730158730158,0.03067407954304711
Half Moon 15,0.011,0.063,5.09,1.2641798193702,0.471595504741575,8.537668192063379,0.0226,0.9968180826657432,2.121611957118684,0.2812566470309998,0.35873015873015873,0.0776384346760899
Half Moon 15,0.011,0.063,5.21,1.28168003240047,0.47612263948365,8.537668192063379,0.045,0.8509653426528477,1.9989573872773083,0.30555203916522994,0.7142857142857143,0.042359915725251045
Half Moon 15,0.011,0.063,5.465,1.3183282537307,0.485542593954568,8.537668192063379,0.045,0.8757160850924938,2.037532315724058,0.3144391693974801,0.7142857142857143,0.0435919745545946
Half Moon 15,0.011,0.063,5.405,1.30976935113875,0.483349865722224,8.537668192063379,0.045,0.8699346873386749,2.028554684241604,0.3123632706688696,0.7142857142857143,0.04330418431291159
Half Moon 15,0.011,0.063,5.34,1.30045312702917,0.480958142204513,8.537668192063379,0.064,0.7908463368231347,1.94889387090101,0.3212210755543524,1.0158730158730158,0.03131168741068802
Half Moon 15,0.011,0.063,5.14,1.27149191168368,0.4734893824081021,8.537668192063379,0.045,0.844086813555629,1.9881708318294808,0.3030821987536799,0.7142857142857143,0.04201751175382311
Half Moon 15,0.011,0.063,5.17,1.27586517097751,0.474620495781739,8.53766819206339,0.045,0.8470393136246123,1.9928043660534307,0.3041423387752475,0.7142857142857143,0.04216448325528405
Half Moon 15,0.011,0.063,4.95,1.2435476439436,0.466233523760588,8.537668192063379,0.045,0.82522492623586,1.9584410904487104,0.2963095514504496,0.7142857142857143,0.04107859225001137
Half Moon 15,0.011,0.063,4.815,1.22342450079477,0.460977624392538,8.53766819206339,0.064,0.7432332457099784,1.8698647887447637,0.30188188458171233,1.0158730158730158,0.029426559850281597
Half Moon 15,0.011,0.063,4.79,1.21967273221215,0.459994804493516,8.53766819206339,0.032,0.8811019865369283,1.9999028784159143,0.2807873942313305,0.5079365079365079,0.054740661719410756
Half Moon 15,0.011,0.063,4.979,1.24784089976019,0.4673514965826789,8.537668192063379,0.045,0.828122327249694,1.96302252732863,0.2973499073188761,0.7142857142857143,0.04122282099425805
Half Moon 15,0.011,0.063,5.07,1.26124674274364,0.470834880975151,8.537668192063379,0.032,0.9116531461145694,2.045869251955589,0.2905233619395272,0.5079365079365079,0.056638728818485806
Half Moon 15,0.011,0.063,5.15,1.27295082472796,0.473866851949218,8.537668192063379,0.045,0.8450717442038914,1.9897171417793844,0.3034358530718155,0.7142857142857143,0.04206654028314669
Half Moon 15,0.011,0.063,4.91,1.2376089517461,0.464685132721941,8.537668192063379,0.032,0.8942804990495322,2.019794997332664,0.28498708989062976,0.5079365079365079,0.05555940972638424
Half Moon 15,0.011,0.063,4.975,1.24724933725607,0.467197522254818,8.537668192063379,0.032,0.901365047973757,2.0304482613855157,0.28724477635840856,0.5079365079365079,0.05599955502400167
Half Moon 15,0.011,0.063,4.77262649657893,1.21706074789783,0.459310019862889,8.537668192063379,0.032,0.8791831226023697,1.996998231118736,0.28017589543516186,0.5079365079365079,0.05462144750456137
Half Moon 15,0.011,0.063,4.87,1.23165039016151,0.46312928129321,8.537668192063379,0.0226,0.9707393100385192,2.084444936199436,0.27389840556711936,0.35873015873015873,0.07560725655015067
Half Moon 15,0.011,0.063,5.085,1.26344699386746,0.4714055143515421,8.53766819206339,0.032,0.9132705082278992,2.048288252217388,0.2910387788836148,0.5079365079365079,0.056739211479603806
Half Moon 15,0.011,0.063,5.45,1.3161921552251898,0.4849957488849989,8.537668192063379,0.032,0.9520565721939708,2.10587839385324,0.30339902548381514,0.5079365079365079,0.05914889258285387
Hayden,0.0364,0.063,0.3165,0.512575665004584,0.10943073557619,5.642562939125531,0.004,0.8562948002748617,1.3993173132739964,0.03982763689231585,0.06349206349206349,0.20554913852347834
Hayden,0.0364,0.063,0.327,0.519650177421722,0.111140407980968,5.661932481112388,0.008,0.7329874420575722,1.3211953163663837,0.043452849842655114,0.12698412698412698,0.11212937232124684
Hayden,0.0364,0.063,0.542,0.6425112319736371,0.141290013062154,5.970450432612751,0.0056,1.0782777413380136,1.668769289745148,0.0564204680874616,0.08888888888888889,0.20798871471774835
Hayden,0.0364,0.063,0.546,0.644498533839296,0.141784354215031,5.97506177220972,0.0056,1.082915992998488,1.6735513807338478,0.056663162821627824,0.08888888888888889,0.2088833858812302
Hayden,0.0364,0.063,0.5670000000000001,0.654795835322609,0.14434899254226302,5.998786331282378,0.008,1.011573589774632,1.6376999063176918,0.05996795139884565,0.12698412698412698,0.15474632329276766
Hayden,0.0364,0.063,0.6629999999999999,0.6992568117623299,0.155482219010441,6.09812177315055,0.004,1.3203986767115712,1.867686830966904,0.061413848399269125,0.06349206349206349,0.31695487397387606
Hayden,0.0364,0.063,0.6629999999999999,0.6992568117623299,0.155482219010441,6.09812177315055,0.0056,1.2126591403646074,1.8046862180914016,0.0634519231056466,0.08888888888888889,0.23390950802915594
Hayden,0.0364,0.063,0.662,0.6988136497354239,0.15537078112608302,6.09715535478159,0.0113,1.01433997389028,1.6788978012820759,0.06785802747923278,0.17936507936507937,0.12396922923719399
Hayden,0.0364,0.063,0.657,0.696591994380663,0.15481226144553695,6.0923035759688915,0.008,1.1021557801133235,1.7340621456841756,0.06533783100299964,0.12698412698412698,0.16860321027796574
Hayden,0.0364,0.063,0.659,0.6974818293004301,0.155035936189643,6.094248239973379,0.008,1.1041049357705948,1.7361059956526832,0.06545338055164897,0.12698412698412698,0.16890138400900911
Hayden,0.0364,0.063,0.662,0.6988136497354239,0.15537078112608302,6.09715535478159,0.0113,1.01433997389028,1.6788978012820759,0.06785802747923278,0.17936507936507937,0.12396922923719399
Hayden,0.0364,0.063,0.691,0.7115113030751641,0.158567389583681,6.12466539316792,0.016,0.9521905368977605,1.647355169544577,0.07194590670228419,0.25396825396825395,0.09282762107459021
Hayden,0.0364,0.063,0.662,0.6988136497354239,0.15537078112608302,6.09715535478159,0.0056,1.211594512509471,1.8036298066654943,0.0633962168626046,0.08888888888888889,0.2337041522374582
Hayden,0.0364,0.063,0.654,0.695254291222014,0.154476078013458,6.0893766225847985,0.0056,1.2030521394938474,1.7951421262906695,0.06294924048013648,0.08888888888888889,0.2320564161152654
Hayden,0.0364,0.063,0.6577,0.6969036150858189,0.15489058821593898,6.092984810303791,0.0113,1.0105087630871326,1.674667617122834,0.06760172445002098,0.17936507936507937,0.12350099150375458
Hayden,0.0364,0.063,0.6605,0.6981481780814761,0.15520345846507,6.095703274593659,0.004,1.3174963816801846,1.8649489882095447,0.06127885802839764,0.06349206349206349,0.3162581930606544
Hayden,0.0364,0.063,0.679,0.706295320666919,0.157253364801202,6.11340965259894,0.004,1.3388618821666791,1.8850571487974068,0.062272601532533785,0.06349206349206349,0.32138687096190083
Hayden,0.0364,0.063,0.6829999999999999,0.7080398792294341,0.157692717877079,6.11718121116626,0.004,1.343448017114493,1.8893594090891108,0.062485909983527585,0.06349206349206349,0.32248774893917326
Hayden,0.0364,0.063,0.679,0.706295320666919,0.157253364801202,6.11340965259894,0.004,1.3388618821666791,1.8850571487974068,0.062272601532533785,0.06349206349206349,0.32138687096190083
Hayden,0.0364,0.063,0.757,0.739300999211663,0.16558932924123002,6.183612115087628,0.008,1.1966486313838625,1.8318100398588693,0.07093954181258343,0.12698412698412698,0.18305833391837628
Hayden,0.0364,0.063,0.76,0.74053012856099,0.16590071605164405,6.186180664691559,0.0056,1.3128094663401633,1.9027292965934823,0.06869225039241883,0.08888888888888889,0.2532274785108351
Hayden,0.0364,0.063,0.765,0.7425724397642851,0.166418263439401,6.19044148413725,0.004,1.4350183858365753,1.974265910178824,0.06674499388125524,0.06349206349206349,0.3444687423996726
Hayden,0.0364,0.063,0.78,0.7486533235389949,0.16796033820071002,6.20307604510166,0.008,1.2175904309504957,1.8531197595639923,0.07218101038324473,0.12698412698412698,0.1862619233742779
Hayden,0.0364,0.063,0.802,0.7574505032367329,0.170194150350431,6.22121887137797,0.008,1.2373687547054228,1.8731336516240236,0.07335350595813449,0.12698412698412698,0.1892875291363371
Hayden,0.0364,0.063,0.821,0.76493608678724,0.172097596006194,6.23653269596559,0.0056,1.3729315445654493,1.9603869118766903,0.07183811501135495,0.08888888888888889,0.2648244106340191
Hayden,0.0364,0.063,1.164,0.885729838628303,0.20313720368951896,6.46937364512396,0.016,1.2859765840261042,2.0127664104777994,0.0971662159520059,0.25396825396825395,0.12536791999812605
Hayden,0.0364,0.063,1.147,0.880273563588664,0.201722539866671,6.45938738371018,0.016,1.2751848079658878,2.001489990153991,0.09635080760305313,0.25396825396825395,0.1243158460066082
Hayden,0.0364,0.063,1.1435,0.8791444013680201,0.201429921935344,6.4573149577052416,0.0226,1.1658126471735886,1.9292554736789176,0.09940470740539534,0.35873015873015873,0.09080078965872541
Hayden,0.0364,0.063,1.1325,0.8755824987909101,0.20050719167122896,6.450764453960152,0.016,1.2659226700861097,1.9917865127324372,0.09565097612821694,0.25396825396825395,0.1234128941370739
Hayden,0.0364,0.063,1.132,0.8754201183296529,0.20046513782735395,6.45046535280063,0.0226,1.1590898684414688,1.9218314933978293,0.0988314799194543,0.35873015873015873,0.09027717755084744
Hayden,0.0364,0.063,1.117,0.8705292267305501,0.19919895757926695,6.441436876243111,0.016,1.2559622130603734,1.9813249935192372,0.09489838083965163,0.25396825396825395,0.12244186418593918
Hayden,0.0364,0.063,1.143,0.878982928923582,0.20138808100952696,6.45701843353567,0.016,1.2726350573330891,1.9988210946143408,0.0961581527571658,0.25396825396825395,0.12406727465832817
Hayden,0.0364,0.063,1.145,0.879628573141945,0.201555387115391,6.45820383447949,0.0226,1.1666872619866897,1.9302202624946407,0.09947928270683808,0.35873015873015873,0.0908689101374913
Hayden,0.0364,0.063,1.17,0.8876445393739242,0.203633904476074,6.47286705960853,0.016,1.2897683668808486,2.0167209809359474,0.09745271665216147,0.25396825396825395,0.12573757519674214
Hayden,0.0364,0.063,1.155,0.8828470235430029,0.202389625451151,6.464103185317072,0.016,1.2802722552820631,2.0068098549900983,0.09673520651879412,0.25396825396825395,0.12481181358179694
Hayden,0.0364,0.063,1.134,0.8760693908373091,0.20063329475037694,6.4516610488465895,0.0226,1.1602612684400353,1.9231261036201368,0.09893136104048562,0.35873015873015873,0.09036841351842245
Hayden,0.0364,0.063,1.147,0.880273563588664,0.201722539866671,6.45938738371018,0.0226,1.167852605374824,1.9315053798789288,0.09957864740219044,0.35873015873015873,0.0909596743783174
Hayden,0.0364,0.063,1.149,0.880917902063979,0.201889539670965,6.46056908734154,0.016,1.2764581728916446,2.00282219087238,0.09644702090343406,0.25396825396825395,0.12443998443503963
Hayden,0.0364,0.063,1.169,0.8873258187292841,0.20355121403553605,6.472285938981449,0.016,1.2891370164728475,2.016062794785375,0.09740501288302042,0.25396825396825395,0.1256760257965243
Hayden,0.0364,0.063,1.344,0.9408680405456892,0.21749609145764606,6.56778753730397,0.032,1.1698767398404333,1.9790954464233597,0.11266339491295956,0.5079365079365079,0.07268151456645057
Hayden,0.0364,0.063,1.334,0.937921458729504,0.21672590404081696,6.562639288035442,0.016,1.3901984946836208,2.1200977168964967,0.10504104726983128,0.25396825396825395,0.1355283570695822
Hayden,0.0364,0.063,1.32,0.933774639914388,0.215642531490526,6.555373404255952,0.0226,1.2653822326284134,2.0375974461635127,0.10789465262310204,0.35873015873015873,0.09855589251097971
Hayden,0.0364,0.063,1.342,0.94027974405292,0.21734229528247,6.56676063647723,0.032,1.1688866000870466,1.977978600785498,0.1125680408450857,0.5079365079365079,0.07261999966111242
Hayden,0.0364,0.063,1.366,0.9473060643084908,0.219179981713809,6.57899407802059,0.016,1.4091226195184396,2.1392942635969425,0.10647092213943887,0.25396825396825395,0.13737324149267052
Hayden,0.0364,0.063,1.388,0.95368422626254,0.2208496933516,6.59004023242638,0.016,1.4220154511576524,2.1523234921972607,0.1074450826948096,0.25396825396825395,0.13863014422758171
Hayden,0.0364,0.063,1.44,0.968530430472343,0.224741868840913,6.61553899501816,0.016,1.4521220257928034,2.1825962815750963,0.10971988456049807,0.25396825396825395,0.14156518883660596
Hayden,0.0364,0.063,1.4980000000000002,0.984727316293257,0.228997064679761,6.643025391594452,0.0226,1.3597804712051282,2.1377148096155563,0.11594365544362625,0.35873015873015873,0.10590821848371569
Hayden,0.0364,0.063,1.5930000000000002,1.01048913819539,0.235783981859482,6.68605320939688,0.032,1.2882498685766777,2.1104419293680556,0.1240631587476633,0.5079365079365079,0.08003574086014811
Hayden,0.0364,0.063,1.635,1.02159434848744,0.238716665131183,6.70434780802391,0.0226,1.4289449419767717,2.2096028929729457,0.12184106442831408,0.35873015873015873,0.11129518059775591
Hayden,0.0364,0.063,1.52,0.99077566415105,0.230588427925071,6.6532026032316685,0.0226,1.3710791135280098,2.1495402228753187,0.1169070505799779,0.35873015873015873,0.10678822750358385
Hayden,0.0364,0.063,1.463,0.974997811238173,0.226439850291333,6.6265552952228095,0.032,1.2276142637696166,2.0436881153110966,0.11822372895346478,0.5079365079365079,0.07626860245663472
Hayden,0.0364,0.063,1.442,0.96909517916328,0.22489008202843105,6.6165031620182,0.0226,1.3306687699110782,2.1070938315936063,0.11346140398047375,0.35873015873015873,0.10364081688002122
Hayden,0.0364,0.063,1.446,0.9702233151696272,0.225186184982296,6.61842791082911,0.032,1.2195028315571712,2.0346757582887,0.11744256846062084,0.5079365079365079,0.07576465946980002
Hayden,0.0364,0.063,1.4480000000000002,0.970786704468271,0.22533407520342305,6.6193884989022695,0.032,1.220459404694944,2.0357396135832015,0.11753468994104167,0.5079365079365079,0.07582408896530088
Hayden,0.0364,0.063,1.524,0.99186989743701,0.23087646461581496,6.655038826813262,0.0226,1.3731252536310126,2.1516782795207936,0.11708151768559948,0.35873015873015873,0.10694759370839856
Hayden,0.0364,0.063,1.5830000000000002,1.0078200822139398,0.23507976004036896,6.68163377702657,0.032,1.2836694734097818,2.105436484565765,0.12362204999494482,0.5079365079365079,0.07975117236954948
Hayden,0.0364,0.063,1.798,1.06319442948151,0.249739308969408,6.771581178725669,0.032,1.3793506488554266,2.2088003263046625,0.13283649600268335,0.5079365079365079,0.08569560438538414
Hayden,0.0364,0.063,1.7919999999999998,1.06170285698341,0.24934310119934,6.769204938305321,0.032,1.3767559178215805,2.2060294373954727,0.13258661394485305,0.5079365079365079,0.08553440023881889
Hayden,0.0364,0.063,1.802,1.06418720791544,0.250003061971455,6.773161399336232,0.032,1.3810782045847425,2.210644203392072,0.13300286591733998,0.5079365079365079,0.08580293310013552
Hayden,0.0364,0.063,1.77,1.05620883425072,0.24788434824844896,6.76043069592785,0.032,1.3672056731195659,2.1958157877866267,0.13166689056397346,0.5079365079365079,0.08494106743222142
Hayden,0.0364,0.063,1.818,1.06814559279701,0.251055012404551,6.779451050039389,0.045,1.2718591267544868,2.1406065254817666,0.13800779778933328,0.7142857142857143,0.06331144492413267
